submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s250546622,p00003,u536245846,1374655355,Python,Python,py,Wrong Answer,20,4220,135,0/1
s554561556,p00003,u536245846,1374655788,Python,Python,py,Accepted,20,4224,137,1/1
s587042094,p00003,u843960735,1374700500,Python,Python,py,Accepted,20,4236,231,1/1
s951807420,p00003,u085789778,1374757766,Python,Python,py,Accepted,20,4236,281,1/1
s342800898,p00003,u912573907,1375166461,Python,Python,py,Accepted,20,4232,173,1/1
s550163940,p00003,u147801965,1375549125,Python,Python,py,Accepted,20,4216,116,1/1
s905736938,p00003,u455025374,1376079965,Python,Python,py,Accepted,20,4220,113,1/1
s618311219,p00003,u228756885,1376482793,Python,Python,py,Accepted,10,4224,165,1/1
s531372199,p00003,u912237403,1376718745,Python,Python,py,Accepted,20,4228,170,1/1
s039936150,p00003,u912237403,1376718900,Python,Python,py,Accepted,20,4224,154,1/1
s300645768,p00003,u813384600,1379306408,Python,Python,py,Accepted,20,4320,169,1/1
s785879073,p00003,u389390219,1380934714,Python,Python,py,Accepted,20,4216,112,1/1
s267709986,p00003,u492005863,1381233914,Python,Python,py,Accepted,20,4300,432,1/1
s309571640,p00003,u351182591,1381507404,Python,Python,py,Accepted,20,4236,228,1/1
s823400533,p00003,u511257811,1381938742,Python,Python,py,Runtime Error,0,0,222,0/1
s139074945,p00003,u511257811,1381939376,Python,Python,py,Wrong Answer,20,4200,231,0/1
s726325488,p00003,u511257811,1381939759,Python,Python,py,Runtime Error,0,0,220,0/1
s174191452,p00003,u511257811,1381940129,Python,Python,py,Accepted,20,4200,221,1/1
s874700024,p00003,u674319057,1382285556,Python,Python,py,Accepted,20,4220,226,1/1
s301041003,p00003,u093607836,1382332693,Python,Python,py,Accepted,20,4192,126,1/1
s654990728,p00003,u146816547,1383319606,Python,Python,py,Runtime Error,0,0,296,0/1
s955452077,p00003,u180584272,1384079906,Python,Python,py,Runtime Error,0,0,171,0/1
s162144395,p00003,u180584272,1384079983,Python,Python,py,Accepted,20,4204,172,1/1
s985724360,p00003,u786185717,1388680745,Python,Python,py,Accepted,20,4228,213,1/1
s485217964,p00003,u912237403,1388788672,Python,Python,py,Accepted,20,4192,116,1/1
s547037934,p00003,u912237403,1388789205,Python,Python,py,Accepted,20,4208,112,1/1
s194886592,p00003,u912237403,1388789516,Python,Python,py,Accepted,20,4208,113,1/1
s208420353,p00003,u912237403,1388789553,Python,Python,py,Accepted,20,4212,109,1/1
s588310858,p00003,u912237403,1390111461,Python,Python,py,Accepted,20,4212,115,1/1
s978758272,p00003,u912237403,1390111707,Python,Python,py,Accepted,10,4212,113,1/1
s945283428,p00003,u912237403,1390118755,Python,Python,py,Accepted,10,4212,108,1/1
s737725576,p00003,u230836528,1392093651,Python,Python,py,Accepted,20,4232,257,1/1
s406755494,p00003,u633068244,1393346665,Python,Python,py,Accepted,20,4368,205,1/1
s100131595,p00003,u858885710,1393831927,Python,Python,py,Accepted,20,4212,135,1/1
s140421750,p00003,u140201022,1395785594,Python,Python,py,Accepted,20,4216,142,1/1
s992520913,p00003,u491763171,1396337071,Python,Python,py,Accepted,20,4208,167,1/1
s155547604,p00003,u292964502,1396572309,Python,Python,py,Time Limit Exceeded,39860,4196,247,0/1
s161392182,p00003,u292964502,1396572796,Python,Python,py,Accepted,20,4212,191,1/1
s520328282,p00003,u246033265,1396602331,Python,Python,py,Accepted,20,4212,149,1/1
s269619396,p00003,u912237403,1396965010,Python,Python,py,Runtime Error,0,0,104,0/1
s124671959,p00003,u912237403,1396965079,Python,Python,py,Accepted,20,4208,106,1/1
s644521925,p00003,u912237403,1396965146,Python,Python,py,Accepted,20,4212,104,1/1
s263114055,p00003,u912237403,1396965253,Python,Python,py,Accepted,20,4212,108,1/1
s805727321,p00003,u708217907,1397818521,Python,Python,py,Accepted,20,4220,158,1/1
s471033628,p00003,u791201756,1397877090,Python,Python,py,Accepted,20,4212,182,1/1
s427925496,p00003,u146816547,1398773996,Python,Python,py,Wrong Answer,20,4200,148,0/1
s987859290,p00003,u146816547,1398774086,Python,Python,py,Accepted,10,4196,154,1/1
s466188494,p00003,u047988051,1400120834,Python,Python3,py,Accepted,50,6724,145,1/1
s492213940,p00003,u436634575,1400909991,Python,Python3,py,Runtime Error,0,0,164,0/1
s729110277,p00003,u436634575,1400910055,Python,Python3,py,Runtime Error,0,0,128,0/1
s230955634,p00003,u436634575,1400910077,Python,Python3,py,Wrong Answer,50,6720,133,0/1
s638758267,p00003,u436634575,1400910123,Python,Python3,py,Accepted,40,6720,141,1/1
s532850938,p00003,u462169221,1401801115,Python,Python,py,Accepted,20,4224,194,1/1
s427695335,p00003,u525640557,1402382765,Python,Python,py,Runtime Error,0,0,115,0/1
s151229016,p00003,u618672141,1403738143,Python,Python3,py,Wrong Answer,40,6724,244,0/1
s783108390,p00003,u618672141,1403738280,Python,Python3,py,Accepted,50,6720,291,1/1
s831158431,p00003,u342624490,1597754803,Python,Python3,py,Accepted,40,5596,134,1/1
s806992464,p00003,u365131854,1597752300,Python,Python3,py,Accepted,40,5596,117,1/1
s285394565,p00003,u430159711,1597687979,Python,Python3,py,Accepted,40,5608,313,1/1
s354351428,p00003,u326077502,1597629075,Python,Python3,py,Accepted,40,5592,178,1/1
s157847142,p00003,u852547520,1597553601,Python,Python3,py,Accepted,40,5592,212,1/1
s649871148,p00003,u476754031,1597476324,Python,Python3,py,Accepted,40,5596,134,1/1
s296619183,p00003,u023941195,1597385362,Python,Python3,py,Accepted,40,5592,183,1/1
s114229333,p00003,u250040203,1597047389,Python,Python3,py,Accepted,30,5596,226,1/1
s778352208,p00003,u885258138,1596940302,Python,Python3,py,Accepted,40,5596,244,1/1
s787262956,p00003,u878828646,1596624299,Python,Python3,py,Accepted,40,5604,314,1/1
s298125416,p00003,u392970366,1596609789,Python,Python3,py,Accepted,40,5596,245,1/1
s372661903,p00003,u940828136,1596600916,Python,Python3,py,Accepted,50,5596,201,1/1
s147336172,p00003,u309196579,1596592401,Python,Python3,py,Accepted,40,5600,245,1/1
s032685106,p00003,u548283997,1596465221,Python,Python3,py,Accepted,50,5652,298,1/1
s282279689,p00003,u363460225,1596387300,Python,Python3,py,Accepted,40,5604,729,1/1
s634229468,p00003,u896809383,1596371355,Python,Python3,py,Accepted,40,5592,128,1/1
s863565183,p00003,u996694149,1596289058,Python,Python3,py,Accepted,50,5604,224,1/1
s467112257,p00003,u512192552,1596270681,Python,Python3,py,Accepted,40,5604,214,1/1
s596882893,p00003,u849721539,1596269235,Python,Python3,py,Accepted,40,5592,173,1/1
s352123848,p00003,u920513163,1596259098,Python,Python3,py,Accepted,40,5596,251,1/1
s177685289,p00003,u413704014,1596111952,Python,Python3,py,Accepted,50,5604,235,1/1
s047017519,p00003,u770042163,1595918514,Python,Python3,py,Accepted,40,5600,142,1/1
s702607414,p00003,u632910712,1595671236,Python,Python3,py,Accepted,40,5596,190,1/1
s519348012,p00003,u965173609,1595510422,Python,Python3,py,Accepted,50,5596,234,1/1
s390394546,p00003,u762022668,1595240805,Python,Python3,py,Accepted,40,5592,178,1/1
s964728282,p00003,u940983140,1595226666,Python,Python3,py,Accepted,30,5596,437,1/1
s488719092,p00003,u633358233,1595166576,Python,Python3,py,Accepted,40,5600,196,1/1
s996938948,p00003,u829520323,1595166360,Python,Python3,py,Accepted,40,5596,189,1/1
s900507094,p00003,u782152619,1594996359,Python,Python3,py,Accepted,40,5596,165,1/1
s486971871,p00003,u319403848,1594963037,Python,Python3,py,Accepted,40,5596,204,1/1
s740389798,p00003,u799076010,1594686422,Python,Python3,py,Accepted,40,5592,185,1/1
s446202378,p00003,u528181593,1594627204,Python,Python3,py,Accepted,40,5596,200,1/1
s310273327,p00003,u421274895,1594621164,Python,Python3,py,Accepted,40,5600,194,1/1
s818973827,p00003,u278236319,1594614957,Python,Python3,py,Accepted,40,5592,205,1/1
s388756800,p00003,u082412851,1594470882,Python,Python3,py,Accepted,40,5600,193,1/1
s858127955,p00003,u062640303,1594449419,Python,Python3,py,Accepted,40,5596,188,1/1
s691735836,p00003,u799016206,1594022486,Python,Python3,py,Accepted,40,5648,182,1/1
s123873326,p00003,u189528630,1594011994,Python,Python3,py,Accepted,50,5612,270,1/1
s964799707,p00003,u635020217,1593975956,Python,Python3,py,Accepted,40,5596,199,1/1
s684904738,p00003,u706683821,1593855761,Python,Python3,py,Accepted,50,5592,211,1/1
s427617461,p00003,u100874602,1593848851,Python,Python3,py,Accepted,40,5596,152,1/1
s827030419,p00003,u555228137,1593480947,Python,Python3,py,Accepted,40,5592,182,1/1
s101660096,p00003,u709176169,1593476847,Python,Python3,py,Accepted,40,5592,238,1/1
s880361371,p00003,u118506623,1593430388,Python,Python3,py,Accepted,40,5596,200,1/1
s777518303,p00003,u272062354,1593413352,Python,Python3,py,Accepted,40,5600,177,1/1
s382897443,p00003,u167524059,1593410250,Python,Python3,py,Accepted,50,5596,204,1/1
s671193885,p00003,u413645175,1593308803,Python,Python3,py,Accepted,40,5640,238,1/1
s725857912,p00003,u355413291,1592876071,Python,Python3,py,Accepted,40,5596,197,1/1
s370233871,p00003,u293306835,1592874621,Python,Python3,py,Accepted,40,5596,273,1/1
s555974798,p00003,u037566157,1592818046,Python,Python3,py,Accepted,40,5596,174,1/1
s848969058,p00003,u554271288,1592813460,Python,Python3,py,Accepted,40,5596,199,1/1
s015958747,p00003,u755480664,1592723118,Python,Python3,py,Accepted,40,5596,234,1/1
s305360213,p00003,u905454643,1592717033,Python,Python3,py,Accepted,40,5660,242,1/1
s548146679,p00003,u251716708,1592357424,Python,Python3,py,Accepted,40,5596,237,1/1
s246464682,p00003,u361745995,1592270130,Python,Python3,py,Accepted,40,5596,430,1/1
s723019544,p00003,u680047335,1592268651,Python,Python3,py,Accepted,40,5600,264,1/1
s240272766,p00003,u329155726,1592266832,Python,Python3,py,Accepted,40,5592,128,1/1
s293936739,p00003,u869208015,1592213833,Python,Python3,py,Accepted,30,5596,230,1/1
s741100321,p00003,u457539618,1592204260,Python,Python3,py,Accepted,50,5592,253,1/1
s969617089,p00003,u586171604,1592202019,Python,Python3,py,Accepted,40,5604,194,1/1
s450857207,p00003,u826807985,1592198725,Python,Python3,py,Accepted,50,5596,248,1/1
s562346859,p00003,u900012957,1592198421,Python,Python3,py,Accepted,40,5596,161,1/1
s434152615,p00003,u187074069,1592185595,Python,Python3,py,Accepted,40,5600,213,1/1
s614472501,p00003,u645087541,1592183457,Python,Python3,py,Accepted,40,5592,193,1/1
s952247635,p00003,u412088763,1592123544,Python,Python3,py,Accepted,40,5600,232,1/1
s876100335,p00003,u529477970,1592095771,Python,Python3,py,Accepted,40,5660,219,1/1
s209195449,p00003,u834258010,1591961283,Python,Python3,py,Accepted,40,5660,218,1/1
s224587949,p00003,u390052013,1591959355,Python,Python3,py,Accepted,40,5612,222,1/1
s679615831,p00003,u925445050,1591710962,Python,Python3,py,Accepted,40,5600,191,1/1
s144462860,p00003,u630948380,1591666795,Python,Python3,py,Accepted,40,5596,273,1/1
s359450870,p00003,u438043982,1591666512,Python,Python3,py,Accepted,40,5604,181,1/1
s092233139,p00003,u350481745,1591666265,Python,Python3,py,Accepted,40,5596,170,1/1
s752860648,p00003,u976648183,1591663346,Python,Python3,py,Accepted,40,5604,253,1/1
s958061777,p00003,u644959375,1591606574,Python,Python3,py,Accepted,40,5596,204,1/1
s473981262,p00003,u627612495,1591601083,Python,Python3,py,Accepted,40,5596,251,1/1
s850405620,p00003,u661628543,1591598152,Python,Python3,py,Accepted,30,5596,297,1/1
s388936153,p00003,u034153923,1591591960,Python,Python3,py,Accepted,40,5600,165,1/1
s271963879,p00003,u573698742,1591581836,Python,Python3,py,Accepted,40,5596,156,1/1
s239618264,p00003,u685887060,1591256222,Python,Python3,py,Accepted,40,5592,199,1/1
s784097414,p00003,u722264914,1591235223,Python,Python3,py,Accepted,30,5592,163,1/1
s681721879,p00003,u245861861,1591094922,Python,Python3,py,Accepted,40,5720,255,1/1
s826912376,p00003,u053015104,1591077491,Python,Python3,py,Accepted,40,5592,192,1/1
s070907588,p00003,u673183698,1591061618,Python,Python3,py,Accepted,40,5592,166,1/1
s530285107,p00003,u275486335,1591061499,Python,Python3,py,Accepted,40,5596,234,1/1
s899357644,p00003,u221550784,1591058015,Python,Python3,py,Accepted,40,5600,225,1/1
s589021250,p00003,u257570657,1591024215,Python,Python3,py,Accepted,40,5596,182,1/1
s060142609,p00003,u444626963,1591001234,Python,Python3,py,Accepted,30,5596,213,1/1
s237099106,p00003,u442912414,1590996403,Python,Python3,py,Accepted,40,5596,180,1/1
s009534979,p00003,u037263780,1590994314,Python,Python3,py,Accepted,40,5592,187,1/1
s069996492,p00003,u056263240,1590989468,Python,Python3,py,Accepted,40,5596,165,1/1
s860392792,p00003,u711365732,1590988941,Python,Python3,py,Accepted,30,5600,199,1/1
s804886884,p00003,u497248335,1590988778,Python,Python3,py,Accepted,40,5592,134,1/1
s263042092,p00003,u838993229,1590986919,Python,Python3,py,Accepted,40,5596,160,1/1
s318003154,p00003,u596129030,1590985917,Python,Python3,py,Accepted,40,5600,234,1/1
s196404901,p00003,u514242733,1590909876,Python,Python3,py,Accepted,40,5592,186,1/1
s504001931,p00003,u795882061,1590845722,Python,Python3,py,Accepted,40,5600,178,1/1
s395940307,p00003,u919773430,1590758933,Python,Python3,py,Accepted,50,5592,264,1/1
s557255036,p00003,u333382219,1590633101,Python,Python3,py,Accepted,40,5592,146,1/1
s172418357,p00003,u662362547,1590590280,Python,Python3,py,Accepted,40,5608,128,1/1
s259516694,p00003,u574841425,1590579213,Python,Python3,py,Accepted,30,5596,425,1/1
s103440745,p00003,u868891301,1590556577,Python,Python3,py,Accepted,40,5600,239,1/1
s787074997,p00003,u874049078,1590503378,Python,Python3,py,Accepted,30,5592,248,1/1
s400417005,p00003,u206985725,1590503288,Python,Python3,py,Accepted,40,5596,270,1/1
s937103631,p00003,u695386605,1590499160,Python,Python3,py,Accepted,40,5592,180,1/1
s944614916,p00003,u397004753,1590456457,Python,Python3,py,Accepted,40,5596,142,1/1
s236389855,p00003,u259416836,1590456236,Python,Python3,py,Accepted,40,5600,187,1/1
s771783733,p00003,u799752967,1590455867,Python,Python3,py,Accepted,50,5592,182,1/1
s184887331,p00003,u179629761,1590415424,Python,Python3,py,Accepted,30,5596,121,1/1
s710225339,p00003,u064625546,1590403632,Python,Python3,py,Accepted,50,5596,234,1/1
s042139185,p00003,u320921262,1590390692,Python,Python3,py,Accepted,40,5604,234,1/1
s905153083,p00003,u506949161,1590389781,Python,Python3,py,Accepted,40,5600,251,1/1
s223198773,p00003,u931484744,1590386436,Python,Python3,py,Accepted,40,5604,282,1/1
s584949901,p00003,u138194441,1590384295,Python,Python3,py,Accepted,40,5592,146,1/1
s434635396,p00003,u511292942,1590382640,Python,Python3,py,Accepted,40,5600,176,1/1
s919679699,p00003,u455994792,1590333201,Python,Python3,py,Accepted,40,5592,256,1/1
s398429394,p00003,u994684803,1590243677,Python,Python3,py,Accepted,40,5596,191,1/1
s910206937,p00003,u747536722,1590228829,Python,Python3,py,Accepted,30,5712,367,1/1
s655518961,p00003,u918533241,1589852268,Python,Python3,py,Accepted,40,5592,164,1/1
s055798380,p00003,u695568874,1589851842,Python,Python3,py,Accepted,40,5596,230,1/1
s204233782,p00003,u427834127,1589848420,Python,Python3,py,Accepted,40,5592,239,1/1
s166476403,p00003,u228556128,1589802165,Python,Python3,py,Accepted,40,5600,131,1/1
s342000151,p00003,u371026526,1589786209,Python,Python3,py,Accepted,40,5600,315,1/1
s606057169,p00003,u419548414,1589785550,Python,Python3,py,Accepted,50,5596,312,1/1
s978555906,p00003,u470391435,1589778442,Python,Python3,py,Accepted,40,5596,298,1/1
s340076501,p00003,u705625724,1589778077,Python,Python3,py,Accepted,40,5596,232,1/1
s108543383,p00003,u192469946,1589778039,Python,Python3,py,Accepted,40,5596,349,1/1
s246889477,p00003,u894788865,1589766943,Python,Python3,py,Accepted,40,5592,168,1/1
s416858954,p00003,u904289400,1589688362,Python,Python3,py,Accepted,40,5596,287,1/1
s812393444,p00003,u171326376,1589687925,Python,Python3,py,Accepted,40,5600,262,1/1
s546942658,p00003,u677563181,1589628894,Python,Python3,py,Accepted,40,5596,194,1/1
s767796219,p00003,u577978368,1589626532,Python,Python3,py,Accepted,40,5592,235,1/1
s715135596,p00003,u981910313,1589593196,Python,Python3,py,Accepted,40,5592,181,1/1
s444202535,p00003,u747915832,1589553247,Python,Python3,py,Accepted,50,5596,347,1/1
s878149119,p00003,u322947441,1589505725,Python,Python3,py,Accepted,40,5592,494,1/1
s542875728,p00003,u593595530,1589439529,Python,Python3,py,Accepted,40,5600,164,1/1
s800764460,p00003,u290304811,1589357764,Python,Python3,py,Accepted,40,5592,157,1/1
s173677653,p00003,u253463111,1589356848,Python,Python3,py,Accepted,40,5592,174,1/1
s413096582,p00003,u991830357,1589339981,Python,Python3,py,Accepted,40,5596,242,1/1
s029530087,p00003,u140569607,1589337014,Python,Python3,py,Accepted,40,5596,299,1/1
s760467639,p00003,u511744190,1589336924,Python,Python3,py,Accepted,40,5604,332,1/1
s904813142,p00003,u162292165,1589291821,Python,Python3,py,Accepted,40,5592,182,1/1
s761280904,p00003,u895962529,1589245267,Python,Python3,py,Accepted,40,5604,194,1/1
s512246520,p00003,u177648086,1589202450,Python,Python3,py,Accepted,30,5600,183,1/1
s076268485,p00003,u753534330,1589193698,Python,Python3,py,Accepted,40,5596,213,1/1
s438751828,p00003,u862272701,1589101538,Python,Python3,py,Accepted,30,5652,274,1/1
s896771553,p00003,u926092389,1589098110,Python,Python3,py,Accepted,50,5592,244,1/1
s834569313,p00003,u435414815,1589044060,Python,Python3,py,Accepted,30,5592,212,1/1
s164853039,p00003,u395654950,1589007638,Python,Python3,py,Accepted,40,5600,284,1/1
s154602291,p00003,u988962397,1588998305,Python,Python3,py,Accepted,30,5600,213,1/1
s011438865,p00003,u583329397,1588941622,Python,Python3,py,Accepted,40,5600,178,1/1
s012352199,p00003,u173393391,1588938198,Python,Python3,py,Accepted,40,5596,194,1/1
s367928982,p00003,u057249340,1588923042,Python,Python3,py,Accepted,40,5592,186,1/1
s181342602,p00003,u350963229,1588896463,Python,Python3,py,Accepted,40,5596,293,1/1
s793501338,p00003,u884758681,1588832690,Python,Python3,py,Accepted,40,5596,241,1/1
s107435454,p00003,u647921435,1588817290,Python,Python3,py,Accepted,40,5604,225,1/1
s507454026,p00003,u128671689,1588748439,Python,Python3,py,Accepted,40,5596,182,1/1
s175637258,p00003,u240091169,1588727815,Python,Python3,py,Accepted,50,5600,204,1/1
s752964396,p00003,u260980560,1588727756,Python,Python3,py,Accepted,40,5596,135,1/1
s219395074,p00003,u288578617,1588699680,Python,Python3,py,Accepted,30,5592,200,1/1
s749272873,p00003,u095087680,1588488368,Python,Python3,py,Accepted,30,5716,291,1/1
s552552198,p00003,u014861569,1588428510,Python,Python3,py,Accepted,40,5600,259,1/1
s763951577,p00003,u842461513,1588297779,Python,Python3,py,Accepted,40,5980,405,1/1
s610003581,p00003,u235330043,1588084642,Python,Python3,py,Accepted,30,5592,142,1/1
s048327435,p00003,u352646821,1588039273,Python,Python3,py,Accepted,40,5596,188,1/1
s844308707,p00003,u037441960,1587998679,Python,Python3,py,Accepted,40,5596,241,1/1
s613216816,p00003,u814278309,1587828093,Python,Python3,py,Accepted,50,5592,159,1/1
s308204798,p00003,u374434600,1586622030,Python,Python3,py,Accepted,40,5600,254,1/1
s547422971,p00003,u744927780,1586620888,Python,Python3,py,Accepted,50,5668,304,1/1
s925987214,p00003,u713674793,1586595482,Python,Python3,py,Accepted,30,5724,224,1/1
s125490097,p00003,u230927103,1586079924,Python,Python3,py,Accepted,50,5600,164,1/1
s517566290,p00003,u490578380,1584684933,Python,Python3,py,Accepted,40,5604,286,1/1
s389705010,p00003,u123017074,1584517049,Python,Python3,py,Accepted,40,5596,256,1/1
s274017191,p00003,u998478961,1584361762,Python,Python3,py,Accepted,50,5600,257,1/1
s017392943,p00003,u808372529,1583661338,Python,Python3,py,Accepted,40,5600,185,1/1
s951085848,p00003,u642972715,1582101448,Python,Python3,py,Accepted,40,5604,247,1/1
s365574522,p00003,u701163915,1581514322,Python,Python3,py,Accepted,30,5752,172,1/1
s057480431,p00003,u011621222,1581083056,Python,Python3,py,Accepted,40,5660,295,1/1
s999097069,p00003,u617401892,1576247801,Python,Python3,py,Accepted,30,5976,265,1/1
s144042222,p00003,u630911389,1575953127,Python,Python3,py,Accepted,40,5608,420,1/1
s627684646,p00003,u153447291,1574769514,Python,Python3,py,Accepted,40,5600,172,1/1
s971818283,p00003,u297517978,1573379503,Python,Python3,py,Accepted,40,5596,180,1/1
s473253124,p00003,u933957884,1572660748,Python,Python3,py,Accepted,40,5628,146,1/1
s710088692,p00003,u635209856,1571405824,Python,Python3,py,Accepted,40,5596,231,1/1
s044628597,p00003,u128808587,1570657723,Python,Python3,py,Accepted,40,5596,203,1/1
s172225056,p00003,u803862921,1570537749,Python,Python3,py,Accepted,40,5600,170,1/1
s784684075,p00003,u852592538,1569676106,Python,Python3,py,Accepted,40,5600,215,1/1
s856202762,p00003,u447421429,1569578374,Python,Python3,py,Accepted,30,5752,188,1/1
s109005555,p00003,u381304373,1568268962,Python,Python3,py,Accepted,40,5604,328,1/1
s721200592,p00003,u629170852,1567958555,Python,Python3,py,Accepted,30,5752,200,1/1
s165823633,p00003,u813197825,1566221607,Python,Python3,py,Accepted,40,5596,159,1/1
s047239868,p00003,u824708460,1566135652,Python,Python3,py,Accepted,40,5592,184,1/1
s757624521,p00003,u445425884,1564924728,Python,Python3,py,Accepted,40,5612,99,1/1
s276781851,p00003,u939401108,1564922979,Python,Python3,py,Accepted,40,5592,164,1/1
s525257537,p00003,u218784088,1564919293,Python,Python3,py,Accepted,40,5596,164,1/1
s850592174,p00003,u586792237,1564917972,Python,Python3,py,Accepted,40,5592,164,1/1
s842843172,p00003,u821561321,1564917750,Python,Python3,py,Accepted,40,5592,148,1/1
s568405989,p00003,u455877373,1564896488,Python,Python3,py,Accepted,40,5592,168,1/1
s051304369,p00003,u108130680,1564758431,Python,Python3,py,Accepted,40,5600,143,1/1
s446704111,p00003,u312033355,1564721961,Python,Python3,py,Accepted,30,5600,216,1/1
s295150087,p00003,u433250944,1564678298,Python,Python3,py,Accepted,40,5600,186,1/1
s295730008,p00003,u212392281,1564578535,Python,Python3,py,Accepted,50,5600,208,1/1
s982682662,p00003,u529337794,1564577842,Python,Python3,py,Accepted,40,5592,167,1/1
s516262258,p00003,u074302614,1564499068,Python,Python3,py,Accepted,40,5600,186,1/1
s786248850,p00003,u678843586,1563772301,Python,Python3,py,Accepted,40,5608,99,1/1
s576766671,p00003,u090921599,1563711947,Python,Python3,py,Accepted,40,5592,162,1/1
s176158093,p00003,u001166815,1563509513,Python,Python3,py,Accepted,40,5604,216,1/1
s039533513,p00003,u052791913,1563257970,Python,Python3,py,Accepted,50,5600,185,1/1
s734855319,p00003,u607723579,1563169600,Python,Python3,py,Accepted,40,5600,168,1/1
s171546477,p00003,u397862444,1563166027,Python,Python3,py,Accepted,50,5596,129,1/1
s511983156,p00003,u427219397,1562563837,Python,Python3,py,Accepted,40,5600,177,1/1
s375375347,p00003,u051789695,1562040620,Python,Python3,py,Accepted,30,5592,131,1/1
s055581335,p00003,u313600138,1561964345,Python,Python3,py,Accepted,40,5592,179,1/1
s555595604,p00003,u013648252,1561960723,Python,Python3,py,Accepted,40,5592,134,1/1
s571527071,p00003,u480501638,1561959964,Python,Python3,py,Accepted,40,5592,135,1/1
s325532749,p00003,u997476941,1561959857,Python,Python3,py,Accepted,40,5596,134,1/1
s110559867,p00003,u614095715,1560498831,Python,Python3,py,Accepted,30,5756,201,1/1
s260735901,p00003,u264450287,1560324783,Python,Python3,py,Accepted,40,5592,199,1/1
s292376289,p00003,u800408401,1560145721,Python,Python3,py,Accepted,40,5604,168,1/1
s496178945,p00003,u548252256,1560100344,Python,Python3,py,Accepted,40,5600,204,1/1
s439861175,p00003,u506537276,1559974998,Python,Python3,py,Accepted,40,5600,162,1/1
s917668791,p00003,u555040407,1558857445,Python,Python3,py,Accepted,40,5608,261,1/1
s131608067,p00003,u567306474,1557594505,Python,Python3,py,Accepted,50,5604,201,1/1
s305842426,p00003,u904226154,1557212171,Python,Python3,py,Accepted,40,5600,240,1/1
s303890034,p00003,u406093358,1555461248,Python,Python,py,Accepted,10,4644,208,1/1
s330101392,p00003,u979795132,1555076829,Python,Python3,py,Accepted,40,5812,476,1/1
s145163126,p00003,u647694976,1554531648,Python,Python3,py,Accepted,40,5596,158,1/1
s420364923,p00003,u761923615,1554426062,Python,Python3,py,Accepted,30,5592,159,1/1
s318397013,p00003,u763386533,1553796443,Python,Python3,py,Accepted,30,5596,189,1/1
s210957859,p00003,u033958021,1553180711,Python,Python3,py,Accepted,30,5720,289,1/1
s753559648,p00003,u625806423,1551705249,Python,Python3,py,Accepted,40,5592,160,1/1
s444100953,p00003,u314832372,1551161824,Python,Python3,py,Accepted,30,5712,441,1/1
s884581075,p00003,u990228206,1550820611,Python,Python3,py,Accepted,40,5612,269,1/1
s445146629,p00003,u811314383,1550814812,Python,Python3,py,Accepted,40,5600,202,1/1
s013760676,p00003,u195186080,1550658519,Python,Python3,py,Accepted,40,5596,210,1/1
s731857704,p00003,u733798831,1550490006,Python,Python3,py,Accepted,30,5740,247,1/1
s319676294,p00003,u051394180,1549150069,Python,Python,py,Accepted,20,4652,284,1/1
s793235999,p00003,u537067968,1549006974,Python,Python3,py,Accepted,40,5600,168,1/1
s677191322,p00003,u689047545,1547011635,Python,Python3,py,Accepted,40,5596,168,1/1
s457878410,p00003,u000163577,1544975489,Python,Python3,py,Accepted,40,5596,162,1/1
s613933204,p00003,u921810101,1544866964,Python,Python3,py,Accepted,50,5604,172,1/1
s492405421,p00003,u080014366,1543763157,Python,Python3,py,Accepted,40,5596,233,1/1
s972095076,p00003,u573115711,1543070479,Python,Python3,py,Accepted,30,5596,246,1/1
s055387551,p00003,u606639970,1543025363,Python,Python3,py,Accepted,40,5604,273,1/1
s855930592,p00003,u221424603,1542039173,Python,Python3,py,Accepted,30,5748,272,1/1
s364705937,p00003,u067299340,1542012721,Python,Python3,py,Accepted,40,5608,138,1/1
s964351512,p00003,u563075864,1541751589,Python,Python3,py,Accepted,40,5604,182,1/1
s026153328,p00003,u717526540,1541575461,Python,Python3,py,Accepted,30,5712,259,1/1
s784458142,p00003,u317583692,1539520767,Python,Python3,py,Accepted,40,5600,236,1/1
s324227176,p00003,u657361950,1539059622,Python,Python3,py,Accepted,40,5600,148,1/1
s239485865,p00003,u219940997,1537189890,Python,Python3,py,Accepted,40,5596,174,1/1
s960853186,p00003,u788547157,1536975050,Python,Python3,py,Accepted,30,5720,335,1/1
s352834469,p00003,u923573620,1536278032,Python,Python3,py,Accepted,40,5676,324,1/1
s796325726,p00003,u319725914,1533909696,Python,Python3,py,Accepted,40,5600,155,1/1
s336913344,p00003,u938878704,1533103449,Python,Python3,py,Accepted,30,5716,244,1/1
s928594938,p00003,u252700163,1532611219,Python,Python3,py,Accepted,40,5604,212,1/1
s223485614,p00003,u853158149,1521961907,Python,Python3,py,Accepted,30,5716,222,1/1
s472062719,p00003,u026918310,1486317362,Python,Python,py,Accepted,20,6336,122,1/1
s981182047,p00003,u214781794,1478013535,Python,Python3,py,Accepted,50,7668,238,1/1
s727108403,p00003,u079141094,1467209326,Python,Python3,py,Accepted,40,7688,186,1/1
s584552323,p00003,u822200871,1447519572,Python,Python3,py,Accepted,50,7576,324,1/1
s440360455,p00003,u197615660,1372072752,Python,Python,py,Accepted,20,4252,236,1/1
